GEOID,total_pop,median_rent,median_income,median_age,educational_attainment_pop25,bachelor_degree,master_degree,professional_degree,doctoral_degree,white,african_american,tenure_owner,with_children,boardings,alightings
170310631002,1022.0,1466.0,183571.0,30.7,765.0,432.0,189.0,62.0,13.0,824.0,0.0,163.0,84.0,109.0,210.0
170310633024,948.0,1208.0,85208.08522167488,27.8,813.0,379.0,197.0,60.0,24.0,749.0,55.0,144.0,56.0,566.0,44.0
170310630003,703.0,1345.0,178750.0,27.2,436.0,214.0,112.0,42.0,27.0,596.0,34.0,87.0,51.0,0.0,0.0
170310701032,917.0,1366.0,61458.0,26.1,550.0,280.0,156.0,17.0,9.0,720.0,64.0,23.0,61.0,253.0,105.0
170318203001,1960.0,822.0,52148.0,33.1,1178.0,201.0,24.0,0.0,0.0,1260.0,11.0,305.0,567.0,0.0,0.0
170318321003,690.0,1324.0,178906.0,27.2,453.0,219.0,119.0,21.0,16.0,602.0,18.0,114.0,46.0,89.0,108.0
170318321001,1946.0,1050.0,65357.0,29.6,1293.0,606.0,172.0,30.0,18.0,1034.0,798.0,222.0,277.0,20.0,42.0
170318264012,1963.0,1116.0,58145.0,37.5,1230.0,240.0,32.0,0.0,0.0,55.0,1882.0,491.0,333.0,0.0,0.0
170312215002,1438.0,1157.0,79453.0,34.5,1170.0,429.0,128.0,86.0,20.0,1097.0,145.0,224.0,157.0,64.0,52.0
170311607002,1122.0,1155.0,85208.08522167488,44.5,876.0,179.0,35.0,0.0,29.0,901.0,46.0,172.0,158.0,90.0,75.0
170310604002,1001.0,1727.0,199167.0,28.8,646.0,300.0,141.0,65.0,12.0,948.0,17.0,186.0,232.0,21.0,15.0
170310404012,723.0,1433.0,85208.08522167488,34.4,595.0,273.0,162.0,28.0,36.0,583.0,9.0,120.0,102.0,439.0,290.0
170312505005,475.0,1145.3387096774193,128250.0,42.6,343.0,94.0,56.0,16.0,0.0,345.0,105.0,170.0,113.0,0.0,0.0
170312505006,646.0,916.0,97731.0,41.2,496.0,100.0,119.0,0.0,21.0,426.0,25.0,192.0,150.0,18.0,21.0
170312505007,1247.0,1317.0,150096.0,44.3,895.0,333.0,222.0,24.0,43.0,868.0,178.0,340.0,204.0,90.0,88.0
170312506001,1142.0,1388.0,60417.0,32.1,655.0,43.0,11.0,27.0,0.0,62.0,850.0,247.0,158.0,84.0,48.0
170312506002,1100.0,946.0,98000.0,34.9,703.0,52.0,72.0,0.0,0.0,56.0,1038.0,210.0,98.0,88.0,87.0
170312506004,974.0,1217.0,29000.0,37.9,670.0,66.0,11.0,0.0,12.0,22.0,797.0,238.0,95.0,104.0,111.0
170312506003,1036.0,1140.0,55729.0,42.9,819.0,109.0,42.0,13.0,13.0,15.0,951.0,257.0,80.0,8.0,49.0
170312507001,959.0,1460.0,85208.08522167488,41.2,688.0,41.0,44.0,18.0,0.0,89.0,567.0,196.0,104.0,162.0,54.0
170315907001,1686.0,1053.0,75167.0,35.4,1126.0,211.0,36.0,20.0,16.0,694.0,58.0,262.0,305.0,22.0,21.0
170317404001,1029.0,1145.3387096774193,109602.0,49.0,713.0,183.0,83.0,0.0,0.0,825.0,0.0,367.0,255.0,30.0,8.0
170316111002,631.0,588.0,32019.0,27.5,336.0,7.0,7.0,0.0,0.0,257.0,276.0,92.0,139.0,43.0,30.0
170314302002,1155.0,915.0,85208.08522167488,33.1,713.0,45.0,81.0,38.0,0.0,36.0,1096.0,91.0,129.0,197.0,299.0
170312213003,467.0,1171.0,46125.0,35.0,374.0,134.0,82.0,8.0,11.0,336.0,19.0,57.0,44.0,21.0,27.0
170312514001,434.0,734.0,65729.0,50.4,339.0,83.0,28.0,0.0,0.0,53.0,381.0,31.0,51.0,251.0,48.0
170318398003,1027.0,1100.0,83958.0,35.1,751.0,177.0,136.0,0.0,33.0,848.0,24.0,192.0,241.0,21.0,35.0
170317707001,678.0,1056.0,74688.0,35.1,489.0,167.0,29.0,5.0,0.0,632.0,5.0,31.0,150.0,0.0,0.0
170315401023,739.0,1274.0,28068.0,27.8,427.0,47.0,23.0,0.0,0.0,65.0,674.0,103.0,156.0,20.0,90.0
170315805023,2599.0,851.0,39130.0,38.5,1805.0,261.0,18.0,16.0,32.0,1278.0,21.0,373.0,542.0,75.0,46.0
170311403021,573.0,983.0,133500.0,34.8,422.0,109.0,107.0,31.0,7.0,355.0,0.0,141.0,62.0,0.0,0.0
170318374002,1341.0,932.0,32750.0,36.4,910.0,120.0,22.0,0.0,9.0,170.0,1145.0,39.0,216.0,36.0,44.0
170318370001,663.0,445.0,85208.08522167488,42.3,459.0,20.0,34.0,2.0,1.0,50.0,566.0,83.0,160.0,62.0,56.0
170318373001,1498.0,1245.0,43846.0,19.8,730.0,88.0,80.0,0.0,0.0,25.0,1407.0,116.0,643.0,56.0,65.0
170314701002,847.0,362.0,49038.0,54.4,717.0,16.0,35.0,0.0,0.0,49.0,772.0,211.0,61.0,32.0,38.0
170315103002,999.0,1340.0,35580.0,44.3,707.0,51.0,16.0,0.0,22.0,14.0,985.0,220.0,46.0,73.0,66.0
170314801002,1097.0,950.0,79844.0,50.2,864.0,162.0,66.0,0.0,0.0,0.0,1087.0,391.0,72.0,192.0,198.0
170318133022,1954.0,874.0,40099.0,26.8,1061.0,37.0,0.0,0.0,0.0,545.0,49.0,205.0,609.0,75.0,38.0
170314805002,900.0,742.0,36471.0,43.2,642.0,108.0,9.0,8.0,13.0,226.0,655.0,161.0,22.0,8.0,26.0
170313602001,1477.0,861.0,36802.0,33.4,886.0,118.0,50.0,0.0,0.0,89.0,1336.0,52.0,452.0,80.0,72.0
170318364002,902.0,331.0,63750.0,47.3,673.0,106.0,199.0,38.0,0.0,92.0,792.0,148.0,200.0,43.0,6.0
170318364001,1857.0,767.0,38750.0,26.0,941.0,123.0,81.0,0.0,11.0,114.0,1731.0,69.0,595.0,64.0,50.0
170315801002,1261.0,808.0,49265.0,32.8,854.0,69.0,6.0,6.0,10.0,375.0,63.0,214.0,247.0,55.0,66.0
170314408002,1138.0,932.0,30417.0,27.7,720.0,90.0,18.0,14.0,0.0,43.0,1080.0,95.0,298.0,212.0,50.0
170314409001,940.0,895.0,46375.0,39.6,679.0,96.0,67.0,0.0,0.0,1.0,924.0,132.0,185.0,22.0,168.0
170314409002,609.0,950.0,85208.08522167488,59.1,537.0,107.0,38.0,0.0,0.0,0.0,609.0,81.0,41.0,61.0,191.0
170314409003,784.0,850.0,74722.0,35.5,502.0,92.0,62.0,8.0,0.0,0.0,772.0,194.0,110.0,48.0,13.0
170312808001,786.0,534.0,31429.0,40.8,613.0,80.0,47.0,0.0,0.0,97.0,684.0,57.0,98.0,112.0,106.0
170312809001,890.0,471.0,17458.0,24.8,440.0,89.0,15.0,8.0,0.0,112.0,773.0,53.0,308.0,169.0,204.0
170313206002,2970.0,1885.0,179559.0,34.0,2423.0,943.0,528.0,239.0,113.0,1830.0,350.0,632.0,141.0,162.0,103.0
170314302001,421.0,835.0,85208.08522167488,53.5,358.0,55.0,28.0,55.0,9.0,34.0,387.0,73.0,46.0,221.0,288.0
170315001004,1338.0,909.0,53947.0,48.1,1085.0,174.0,106.0,0.0,0.0,13.0,1325.0,0.0,106.0,117.0,87.0
170316007001,1236.0,877.0,38811.0,36.9,848.0,89.0,41.0,12.0,13.0,448.0,0.0,216.0,237.0,138.0,53.0
170315302002,555.0,1221.0,85208.08522167488,44.6,483.0,9.0,46.0,30.0,14.0,0.0,555.0,70.0,11.0,24.0,81.0
170315302003,451.0,1145.3387096774193,85208.08522167488,25.0,226.0,11.0,0.0,0.0,0.0,10.0,441.0,61.0,112.0,72.0,66.0
170316009001,537.0,1181.0,56827.0,37.6,439.0,189.0,66.0,0.0,0.0,253.0,59.0,68.0,26.0,99.0,233.0
170318397003,1384.0,1001.0,85208.08522167488,36.1,1094.0,289.0,142.0,0.0,11.0,691.0,0.0,298.0,178.0,50.0,82.0
170318397001,2083.0,909.0,95250.0,33.0,1305.0,394.0,72.0,52.0,49.0,1303.0,0.0,329.0,464.0,45.0,71.0
170318343003,441.0,1145.3387096774193,85208.08522167488,38.6,284.0,43.0,26.0,0.0,1.0,5.0,405.0,165.0,68.0,19.0,58.0
170318343004,216.0,1145.3387096774193,85208.08522167488,38.7,159.0,37.0,0.0,0.0,0.0,0.0,216.0,128.0,27.0,215.0,207.0
170318343005,1219.0,1145.3387096774193,85208.08522167488,47.3,959.0,294.0,149.0,58.0,69.0,16.0,1170.0,529.0,179.0,98.0,56.0
170318343001,1523.0,848.0,116875.0,39.8,1012.0,226.0,76.0,0.0,0.0,13.0,1494.0,358.0,104.0,0.0,0.0
170315303001,770.0,806.0,34423.0,35.9,459.0,30.0,57.0,0.0,0.0,24.0,746.0,153.0,42.0,48.0,71.0
170318438001,782.0,1098.0,45966.0,33.6,510.0,52.0,7.0,0.0,0.0,392.0,279.0,131.0,225.0,25.0,26.0
170316111003,1098.0,735.0,25769.0,22.6,504.0,12.0,0.0,0.0,0.0,742.0,65.0,61.0,275.0,25.0,40.0
170316009003,580.0,931.0,85208.08522167488,37.9,450.0,94.0,34.0,10.0,11.0,482.0,0.0,58.0,20.0,0.0,0.0
170318398002,1146.0,999.0,58750.0,43.5,926.0,220.0,95.0,12.0,18.0,552.0,1.0,204.0,166.0,19.0,42.0
170318400001,2004.0,916.0,84500.0,36.4,1347.0,310.0,167.0,21.0,21.0,810.0,31.0,419.0,368.0,23.0,34.0
170318399001,920.0,845.0,36833.0,33.2,666.0,107.0,82.0,0.0,20.0,676.0,0.0,159.0,148.0,65.0,29.0
170310309002,1160.0,1656.0,138333.0,39.5,963.0,376.0,119.0,27.0,31.0,799.0,156.0,230.0,119.0,18.0,52.0
170314914002,709.0,949.0,33682.0,32.7,452.0,4.0,29.0,0.0,0.0,34.0,648.0,93.0,56.0,111.0,119.0
170315003002,863.0,838.0,59750.0,47.3,712.0,252.0,55.0,0.0,21.0,521.0,273.0,241.0,94.0,10.0,18.0
170315202003,1897.0,734.0,32118.0,19.3,793.0,29.0,45.0,0.0,0.0,1154.0,247.0,154.0,838.0,19.0,51.0
170316305002,1079.0,961.0,39706.0,28.1,614.0,37.0,10.0,0.0,0.0,818.0,28.0,142.0,199.0,94.0,169.0
170318410001,1043.0,2012.0,112426.0,38.1,912.0,184.0,287.0,64.0,35.0,382.0,414.0,323.0,111.0,80.0,90.0
170318387001,1595.0,1103.0,30174.0,26.5,874.0,45.0,0.0,0.0,56.0,41.0,1554.0,90.0,541.0,184.0,82.0
170313201004,5121.0,2208.0,168125.0,48.7,4710.0,1674.0,1361.0,441.0,376.0,4227.0,51.0,1821.0,318.0,24.0,103.0
170318416001,579.0,1182.0,67292.0,35.5,417.0,40.0,12.0,16.0,0.0,20.0,417.0,54.0,54.0,83.0,98.0
170318417001,1651.0,730.0,27109.0,41.8,1098.0,95.0,10.0,0.0,12.0,148.0,1006.0,118.0,252.0,102.0,107.0
170311004003,1203.0,1750.0,99706.0,45.4,859.0,174.0,86.0,19.0,20.0,1041.0,2.0,439.0,263.0,0.0,0.0
170311005004,1368.0,1145.3387096774193,118886.0,42.3,935.0,228.0,51.0,14.0,47.0,1091.0,0.0,461.0,197.0,10.0,4.0
170318378002,1234.0,677.0,85208.08522167488,28.7,716.0,109.0,24.0,17.0,7.0,134.0,1007.0,25.0,215.0,42.0,65.0
170318380002,1440.0,441.0,85208.08522167488,45.1,996.0,136.0,64.0,19.0,0.0,231.0,1109.0,106.0,186.0,71.0,89.0
170318380001,1149.0,1188.0,96379.0,27.4,642.0,239.0,77.0,69.0,0.0,292.0,624.0,237.0,298.0,91.0,119.0
170318331001,4040.0,2578.0,250001.0,35.0,3186.0,1437.0,1010.0,336.0,97.0,2824.0,137.0,1488.0,644.0,148.0,122.0
170316405002,1958.0,917.0,116094.0,34.0,1220.0,238.0,102.0,1.0,32.0,1583.0,12.0,467.0,520.0,22.0,1.0
170316406001,1052.0,903.0,39844.0,34.8,658.0,114.0,0.0,0.0,0.0,455.0,0.0,158.0,335.0,7.0,52.0
170314802002,507.0,857.0,61875.0,41.9,369.0,93.0,37.0,0.0,0.0,0.0,441.0,156.0,69.0,34.0,100.0
170318131002,882.0,979.0,133281.0,38.4,627.0,161.0,105.0,90.0,8.0,624.0,144.0,220.0,255.0,4.0,29.0
170311708002,1663.0,1584.0,63162.0,40.5,1224.0,187.0,76.0,0.0,0.0,1212.0,178.0,381.0,328.0,17.0,31.0
170317708001,2079.0,978.0,55375.0,43.2,1484.0,157.0,21.0,36.0,0.0,1975.0,52.0,440.0,488.0,0.0,0.0
170314101001,939.0,1162.0,80850.0,30.3,675.0,202.0,194.0,48.0,39.0,404.0,253.0,18.0,114.0,111.0,176.0
170310206024,731.0,1149.0,89375.0,47.5,551.0,192.0,152.0,0.0,32.0,565.0,12.0,188.0,161.0,0.0,0.0
170314109003,2189.0,1512.0,127188.0,35.3,1625.0,503.0,401.0,170.0,278.0,1225.0,492.0,538.0,259.0,221.0,101.0
170314301011,939.0,916.0,35909.0,26.9,659.0,54.0,17.0,0.0,0.0,39.0,871.0,26.0,177.0,130.0,62.0
170314301012,506.0,1116.0,25781.0,35.1,382.0,15.0,0.0,36.0,0.0,0.0,506.0,27.0,67.0,379.0,180.0
170318439004,526.0,743.0,111891.0,40.5,382.0,138.0,45.0,23.0,14.0,15.0,483.0,158.0,101.0,0.0,0.0
170310102021,1305.0,956.0,40298.0,56.0,1017.0,160.0,43.0,8.0,8.0,692.0,384.0,142.0,142.0,223.0,236.0
170312411002,1916.0,1295.0,86023.0,30.4,1580.0,708.0,208.0,19.0,17.0,1284.0,283.0,205.0,241.0,88.0,97.0
170312412001,831.0,1957.0,208393.0,34.1,649.0,253.0,143.0,32.0,12.0,603.0,57.0,163.0,93.0,73.0,73.0
170312412002,989.0,1485.0,124107.0,29.4,734.0,343.0,115.0,51.0,0.0,751.0,44.0,77.0,76.0,103.0,64.0
170312414002,1461.0,1943.0,233287.0,31.0,983.0,636.0,170.0,39.0,19.0,1398.0,0.0,384.0,352.0,53.0,46.0
170312414003,1383.0,2206.0,189792.0,30.0,1188.0,657.0,150.0,68.0,22.0,1110.0,79.0,183.0,108.0,256.0,180.0
170318133021,1103.0,839.0,39259.0,31.1,703.0,75.0,32.0,0.0,0.0,221.0,126.0,154.0,256.0,25.0,39.0
170318391001,4800.0,2088.0,185938.0,28.7,3183.0,1478.0,877.0,360.0,68.0,2956.0,424.0,530.0,205.0,468.0,400.0
170318396002,886.0,1299.0,81042.0,38.1,555.0,160.0,52.0,6.0,0.0,85.0,761.0,201.0,81.0,104.0,106.0
170316309002,1101.0,909.0,38565.0,33.0,640.0,4.0,5.0,0.0,0.0,544.0,53.0,166.0,316.0,23.0,10.0
170317003022,821.0,1145.3387096774193,77375.0,42.2,626.0,85.0,40.0,0.0,0.0,369.0,179.0,206.0,118.0,2.0,8.0
170310609003,1478.0,1221.0,146272.0,36.2,1080.0,393.0,298.0,259.0,0.0,1198.0,52.0,300.0,190.0,471.0,57.0
170310404024,700.0,1381.0,154286.0,30.0,451.0,206.0,145.0,21.0,0.0,568.0,23.0,135.0,189.0,70.0,46.0
170310404022,542.0,1231.0,114938.0,35.2,446.0,287.0,45.0,0.0,0.0,542.0,0.0,63.0,44.0,95.0,110.0
170310633032,705.0,1815.0,156250.0,55.6,682.0,260.0,190.0,74.0,33.0,572.0,0.0,336.0,16.0,146.0,215.0
170310314003,1110.0,1165.0,97022.0,34.3,925.0,437.0,202.0,68.0,25.0,805.0,89.0,295.0,75.0,52.0,146.0
170310314004,25.0,1145.3387096774193,85208.08522167488,37.11742130228547,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,60.0,80.0
170310402023,1748.0,943.0,85208.08522167488,39.2,1320.0,427.0,50.0,0.0,0.0,1113.0,22.0,156.0,280.0,38.0,15.0
170312520002,1863.0,831.0,25433.0,31.4,1237.0,147.0,29.0,21.0,0.0,47.0,1798.0,169.0,400.0,26.0,146.0
170312520003,1759.0,1054.0,140132.0,34.7,1439.0,65.0,127.0,0.0,0.0,35.0,1638.0,196.0,257.0,204.0,173.0
170312520004,973.0,758.0,17821.0,35.7,730.0,26.0,0.0,0.0,0.0,0.0,943.0,61.0,170.0,285.0,146.0
170318107013,1001.0,1176.0,54509.0,33.9,634.0,31.0,25.0,8.0,0.0,870.0,3.0,216.0,281.0,0.0,0.0
170318107014,1352.0,1130.0,77083.0,33.6,973.0,239.0,107.0,9.0,0.0,1176.0,0.0,256.0,239.0,7.0,18.0
170316403001,895.0,965.0,85208.08522167488,31.7,594.0,19.0,34.0,0.0,0.0,673.0,71.0,95.0,182.0,0.0,0.0
170316403002,1001.0,1016.0,42987.0,32.0,725.0,98.0,0.0,0.0,0.0,687.0,0.0,221.0,193.0,0.0,0.0
170316113001,642.0,803.0,52917.0,34.2,399.0,13.0,0.0,0.0,0.0,448.0,44.0,29.0,174.0,220.0,229.0
170312507002,1071.0,1017.0,53313.0,43.2,668.0,65.0,0.0,0.0,0.0,220.0,708.0,97.0,274.0,68.0,70.0
170312507003,1062.0,949.0,85208.08522167488,35.4,851.0,0.0,74.0,0.0,0.0,8.0,1048.0,135.0,194.0,26.0,105.0
170318368001,868.0,1198.0,21250.0,35.1,486.0,61.0,30.0,0.0,0.0,92.0,776.0,96.0,150.0,37.0,38.0
170310501002,1943.0,1525.0,173333.0,33.1,1421.0,604.0,352.0,142.0,49.0,1669.0,37.0,320.0,418.0,116.0,88.0
170310502002,2254.0,1544.0,158516.0,36.9,1552.0,718.0,291.0,79.0,66.0,1907.0,37.0,518.0,544.0,31.0,33.0
170310502003,1623.0,1136.0,140903.0,49.1,1293.0,639.0,123.0,72.0,46.0,1333.0,58.0,478.0,268.0,84.0,75.0
170310404014,988.0,1422.0,85208.08522167488,37.3,754.0,303.0,158.0,56.0,9.0,758.0,77.0,248.0,174.0,60.0,76.0
170316308003,1950.0,1590.0,54725.0,27.3,1061.0,118.0,30.0,0.0,0.0,1095.0,0.0,379.0,569.0,8.0,56.0
170318351002,1476.0,1145.3387096774193,43086.0,30.7,877.0,52.0,0.0,0.0,0.0,712.0,114.0,208.0,308.0,18.0,42.0
170316308001,1610.0,830.0,51627.0,30.4,952.0,69.0,21.0,0.0,0.0,815.0,20.0,324.0,434.0,111.0,67.0
170318105025,886.0,1145.3387096774193,53417.0,39.0,584.0,139.0,0.0,5.0,0.0,752.0,30.0,257.0,227.0,2.0,17.0
170318106001,1522.0,950.0,64519.0,36.1,1099.0,253.0,100.0,16.0,11.0,1271.0,8.0,280.0,274.0,13.0,63.0
170318106002,1563.0,1143.0,78523.0,42.9,1053.0,218.0,47.0,2.0,0.0,1317.0,7.0,476.0,258.0,2.0,8.0
170316308002,1818.0,1101.0,73472.0,25.4,937.0,35.0,0.0,0.0,0.0,730.0,0.0,189.0,361.0,72.0,39.0
170310817001,1590.0,1733.0,133750.0,31.4,1338.0,650.0,320.0,125.0,48.0,1172.0,86.0,358.0,80.0,88.0,182.0
170314205002,795.0,1054.0,36875.0,45.5,516.0,11.0,10.0,0.0,0.0,0.0,795.0,69.0,187.0,427.0,212.0
170316501004,690.0,1145.3387096774193,85208.08522167488,34.2,423.0,60.0,8.0,0.0,0.0,423.0,23.0,158.0,113.0,44.0,43.0
170317304004,1468.0,1189.0,80461.0,55.3,1120.0,79.0,2.0,1.0,0.0,33.0,1435.0,204.0,193.0,37.0,31.0
170310303002,1935.0,876.0,39732.0,33.0,1218.0,367.0,34.0,58.0,0.0,1265.0,347.0,223.0,550.0,72.0,70.0
170318350002,1109.0,846.0,29494.0,29.3,664.0,0.0,22.0,0.0,0.0,63.0,849.0,100.0,260.0,81.0,176.0
170318350004,1079.0,776.0,85208.08522167488,44.2,789.0,84.0,12.0,0.0,0.0,216.0,711.0,178.0,184.0,62.0,228.0
170318350005,724.0,737.0,40833.0,55.2,524.0,9.0,9.0,10.0,0.0,177.0,339.0,106.0,6.0,34.0,29.0
170318350003,1390.0,1042.0,51595.0,26.9,727.0,25.0,23.0,0.0,0.0,341.0,319.0,192.0,476.0,106.0,36.0
170318419001,2542.0,2047.0,128750.0,23.3,1178.0,522.0,370.0,54.0,96.0,1508.0,343.0,441.0,21.0,194.0,161.0
170313802001,325.0,1347.0,85208.08522167488,35.1,316.0,77.0,128.0,0.0,0.0,13.0,282.0,161.0,0.0,15.0,38.0
170314503002,712.0,1145.3387096774193,46121.0,41.1,438.0,29.0,38.0,0.0,0.0,14.0,639.0,187.0,120.0,50.0,54.0
170317302021,1148.0,1745.0,85833.0,41.9,874.0,102.0,109.0,0.0,0.0,0.0,1148.0,335.0,196.0,7.0,25.0
170317302023,591.0,1145.0,98333.0,59.6,532.0,70.0,28.0,5.0,0.0,43.0,530.0,128.0,6.0,152.0,86.0
170318104002,1274.0,1145.3387096774193,133194.0,42.1,813.0,268.0,204.0,84.0,19.0,1180.0,47.0,425.0,339.0,0.0,0.0
170316304004,1397.0,775.0,24762.0,26.6,790.0,14.0,0.0,0.0,0.0,734.0,48.0,201.0,382.0,44.0,37.0
170315401013,1526.0,201.0,9160.0,22.9,634.0,59.0,0.0,0.0,0.0,113.0,1391.0,0.0,551.0,90.0,86.0
170316113002,791.0,815.0,26641.0,27.8,423.0,11.0,20.0,0.0,0.0,345.0,78.0,89.0,336.0,87.0,88.0
170316113003,1217.0,736.0,32955.0,27.8,732.0,27.0,0.0,0.0,0.0,883.0,19.0,105.0,219.0,81.0,152.0
170316114001,1269.0,690.0,42820.0,26.7,710.0,40.0,0.0,0.0,0.0,870.0,0.0,108.0,232.0,0.0,0.0
170316114003,1213.0,734.0,47037.0,35.3,824.0,3.0,4.0,0.0,0.0,579.0,14.0,137.0,73.0,27.0,57.0
170318437001,1176.0,352.0,250001.0,37.5,755.0,147.0,185.0,57.0,52.0,844.0,75.0,289.0,396.0,148.0,118.0
170310505005,905.0,1386.0,232788.0,35.8,498.0,154.0,133.0,98.0,0.0,886.0,0.0,154.0,289.0,148.0,168.0
170310508001,1402.0,1682.0,196250.0,32.8,977.0,456.0,197.0,62.0,12.0,1195.0,41.0,235.0,366.0,48.0,44.0
170310510001,1829.0,1781.0,160577.0,33.0,1283.0,547.0,296.0,62.0,32.0,1584.0,49.0,429.0,500.0,111.0,168.0
170310512001,756.0,1505.0,213750.0,28.9,475.0,257.0,145.0,38.0,5.0,661.0,14.0,153.0,235.0,51.0,66.0
170312819001,2594.0,2299.0,189265.0,34.4,2223.0,914.0,873.0,84.0,122.0,1668.0,130.0,683.0,272.0,352.0,246.0
170312819002,1484.0,1760.0,100724.0,28.5,1004.0,501.0,246.0,66.0,48.0,580.0,80.0,0.0,113.0,560.0,358.0
170317004021,1320.0,1145.3387096774193,22938.0,19.6,616.0,0.0,70.0,0.0,0.0,541.0,526.0,257.0,504.0,51.0,15.0
170317004012,1398.0,1125.0,53633.0,35.0,768.0,72.0,30.0,0.0,0.0,230.0,819.0,367.0,342.0,137.0,42.0
170317005012,643.0,1145.3387096774193,39375.0,59.9,535.0,46.0,13.0,0.0,0.0,87.0,556.0,127.0,0.0,26.0,7.0
170317104001,320.0,1145.3387096774193,85208.08522167488,46.4,249.0,15.0,39.0,0.0,0.0,0.0,272.0,58.0,40.0,47.0,81.0
170317104002,620.0,840.0,85208.08522167488,47.0,463.0,21.0,0.0,0.0,0.0,0.0,620.0,42.0,128.0,275.0,364.0
170317104006,1339.0,929.0,73681.0,34.7,761.0,108.0,25.0,0.0,0.0,16.0,1279.0,318.0,245.0,35.0,72.0
170314604004,670.0,1243.0,88565.0,36.6,485.0,86.0,50.0,0.0,0.0,15.0,655.0,119.0,63.0,84.0,16.0
170314605001,556.0,778.0,85208.08522167488,28.4,458.0,33.0,16.0,0.0,0.0,0.0,556.0,28.0,0.0,57.0,311.0
170317005014,1040.0,1145.3387096774193,88750.0,54.3,869.0,125.0,62.0,0.0,0.0,23.0,851.0,374.0,74.0,57.0,37.0
170317107001,867.0,590.0,27031.0,49.6,690.0,21.0,5.0,0.0,2.0,4.0,852.0,69.0,165.0,170.0,198.0
170317107004,872.0,749.0,32308.0,40.5,587.0,26.0,9.0,0.0,0.0,0.0,872.0,106.0,153.0,159.0,91.0
170317102003,1021.0,934.0,64444.0,38.5,745.0,48.0,36.0,13.0,0.0,22.0,999.0,166.0,198.0,0.0,0.0
170317102004,1019.0,952.0,85208.08522167488,25.7,534.0,28.0,0.0,0.0,0.0,103.0,905.0,70.0,285.0,86.0,55.0
170317102005,1078.0,607.0,20326.0,43.6,687.0,36.0,19.0,0.0,0.0,0.0,1078.0,148.0,271.0,41.0,67.0
170318428001,735.0,903.0,23851.0,29.1,371.0,0.0,0.0,0.0,0.0,134.0,0.0,22.0,232.0,35.0,36.0
170316502006,1468.0,983.0,85208.08522167488,32.4,883.0,267.0,0.0,0.0,0.0,1119.0,0.0,163.0,427.0,28.0,32.0
170316707002,449.0,1004.0,36397.0,41.1,321.0,1.0,0.0,0.0,0.0,25.0,333.0,83.0,97.0,127.0,100.0
170314107001,2186.0,1194.0,100927.0,30.8,1389.0,226.0,518.0,93.0,222.0,1206.0,459.0,332.0,172.0,98.0,80.0
170314108001,1227.0,955.0,68438.0,31.1,893.0,247.0,196.0,19.0,76.0,587.0,343.0,113.0,128.0,92.0,46.0
170314108002,1671.0,1076.0,79231.0,36.1,1236.0,307.0,381.0,136.0,158.0,771.0,367.0,312.0,181.0,375.0,67.0
170311404004,734.0,925.0,92188.0,52.4,596.0,155.0,60.0,0.0,15.0,467.0,16.0,182.0,75.0,60.0,83.0
170315607001,1694.0,1119.0,80121.0,38.7,1082.0,123.0,14.0,0.0,0.0,1265.0,97.0,342.0,475.0,6.0,11.0
170315608001,1408.0,1145.3387096774193,94929.0,33.6,1045.0,142.0,50.0,29.0,0.0,1118.0,0.0,383.0,300.0,24.0,32.0
170315608002,1471.0,940.0,71016.0,52.7,1201.0,115.0,12.0,0.0,0.0,883.0,294.0,454.0,134.0,41.0,34.0
170315608004,1185.0,1145.3387096774193,85208.08522167488,24.5,553.0,117.0,22.0,0.0,0.0,856.0,0.0,286.0,519.0,11.0,30.0
170310812023,735.0,1568.0,85208.08522167488,44.0,671.0,286.0,129.0,137.0,16.0,621.0,3.0,305.0,49.0,102.0,25.0
170317608034,1180.0,1132.0,46736.0,39.7,916.0,156.0,98.0,0.0,0.0,1102.0,20.0,174.0,232.0,9.0,12.0
170318363001,461.0,1324.0,85208.08522167488,33.1,342.0,106.0,22.0,15.0,44.0,113.0,317.0,84.0,16.0,61.0,49.0
170314105001,1228.0,1390.0,155833.0,28.8,751.0,158.0,188.0,71.0,124.0,616.0,337.0,294.0,131.0,113.0,32.0
170314105002,1297.0,1231.0,127734.0,28.7,855.0,248.0,133.0,74.0,29.0,491.0,716.0,94.0,112.0,155.0,90.0
170314106002,1199.0,1184.0,85208.08522167488,21.9,453.0,187.0,111.0,4.0,25.0,769.0,183.0,132.0,121.0,230.0,57.0
170314905001,1007.0,866.0,77589.0,36.0,612.0,145.0,18.0,0.0,9.0,54.0,891.0,201.0,184.0,138.0,143.0
170314907001,660.0,1192.0,85208.08522167488,36.5,402.0,51.0,55.0,0.0,0.0,0.0,660.0,196.0,116.0,0.0,0.0
170318371001,453.0,1145.3387096774193,73500.0,56.7,393.0,39.0,7.0,4.0,6.0,61.0,330.0,75.0,31.0,61.0,101.0
170318370002,1141.0,1382.0,39269.0,27.3,648.0,99.0,62.0,8.0,0.0,129.0,960.0,85.0,283.0,146.0,106.0
170318312003,1619.0,781.0,48287.0,36.3,1157.0,150.0,55.0,53.0,0.0,732.0,230.0,213.0,276.0,135.0,121.0
170314913004,448.0,1622.0,40595.0,27.8,266.0,25.0,30.0,0.0,0.0,0.0,448.0,73.0,121.0,15.0,43.0
