GEOID,total_pop,median_rent,median_income,median_age,pct_college_degree,pct_racial_minorities,pct_property_owner,pct_commuter_PuT,DistRes,DistOffice,dist_to_cbd
421010211001,1171.0,1359.0,85865.0,33.2,0.6052060737527115,0.10162254483347566,0.5321739130434783,0.2580195258019526,2083.6236298321446,10149.501128322896,10782.781260777934
421010212001,1248.0,1221.0,112500.0,34.6,0.4673913043478261,0.3189102564102564,0.5131348511383538,0.20220082530949107,3290.0211074681,11753.439164824838,12806.658372302689
421010212002,1171.0,1320.0,66450.0,32.6,0.529113924050633,0.22374039282664393,0.602,0.19230769230769232,3033.2173952085036,11281.887053445496,12408.70601097388
421010213004,809.0,1791.0,137417.0,30.8,0.4161290322580645,0.12360939431396789,0.5423728813559322,0.17843866171003717,3180.2463368396575,11353.502935399592,12366.55282021184
421010214005,840.0,1643.0,116111.0,30.5,0.4863481228668942,0.17142857142857137,0.4293785310734463,0.18487394957983194,3360.1002258270614,11654.277978284768,12608.310284974423
421010217001,1980.0,1070.2311111111112,127414.0,48.5,0.43720095693779903,0.1454545454545455,0.9054209919261822,0.16191352345906163,3752.915535408254,13410.168677049276,14611.841818851757
421010217002,1972.0,1140.0,82632.0,37.3,0.3564356435643564,0.34685598377281945,0.7928994082840237,0.16274089935760172,3703.353763983253,13573.581412306143,14933.577442704787
421010100003,798.0,1031.0,82379.0,26.1,0.2825,0.9398496240601504,0.708,0.5094339622641509,5134.850466396499,8637.569868316099,9644.502733940286
421010291002,1726.0,289.0,24297.0,25.8,0.07258938244853738,0.9698725376593279,0.1838351822503962,0.08181818181818182,4793.590848873566,10655.316378750611,12833.03827889031
421010373001,2030.0,1617.0,97500.0,47.9,0.27394752898108604,0.09310344827586203,0.8342989571263036,0.2478134110787172,3252.647723764168,4859.5920915608895,5907.127843951001
421010372004,1564.0,1089.0,37708.0,42.2,0.19982773471145565,0.8599744245524297,0.5706214689265536,0.5287517531556802,2966.014218631819,5286.896303934689,5437.68845999572
421010292001,2948.0,792.0,51625.0,25.4,0.022803487592219986,0.8493894165535957,0.6027586206896551,0.09158679446219382,4838.724547668774,9807.651885967418,11837.259995167296
421010010011,1580.0,1887.0,165662.0,67.7,0.6533682145192936,0.08544303797468356,0.7639691714836223,0.26677316293929715,1734.2242042887387,2723.58361519761,1390.6342823279433
421010286002,299.0,1070.2311111111112,34132.0,25.6,0.1615720524017467,0.8093645484949833,1.0,0.1778846153846154,4198.939040090423,9079.72536005981,10897.527122125963
421010014003,2060.0,308.0,138935.0,36.6,0.4838337182448037,0.5029126213592233,0.4677268475210477,0.17094861660079053,138.67881653110788,1685.6785409084755,1306.8930485680823
421010285001,2480.0,861.0,34963.0,33.2,0.08090614886731391,0.8568548387096774,0.39027431421446385,0.3449564134495641,4232.101348099886,9483.107120159095,10729.702856872907
421010143002,776.0,1781.0,119167.0,33.7,0.5972644376899696,0.11855670103092786,0.6186186186186187,0.1940928270042194,1069.1799973584727,4962.119888384697,4471.065966712737
421010165002,655.0,1070.2311111111112,31549.0,37.9,0.12450592885375494,0.9984732824427481,0.45625,0.6498054474708171,816.2464767861322,5344.494598730556,5446.191943842968
